Date;Open;High;Low;Close;Volume
2023-05-03 15:15:00;102266.70;102266.70;102110.03;102152.01;38523000
2023-05-03 15:00:00;102018.09;102274.99;101976.47;102214.10;45935600
2023-05-03 14:45:00;101926.97;102135.95;101855.45;102135.95;41372000
2023-05-03 14:30:00;101880.05;101980.89;101861.24;101948.59;30938000
2023-05-03 14:15:00;101771.26;101907.36;101744.54;101889.09;28095700
2023-05-03 14:00:00;101780.10;101806.73;101728.77;101770.61;24041100
2023-05-03 13:45:00;101745.38;101788.07;101676.30;101767.61;23996100
2023-05-03 13:30:00;101828.73;101849.67;101734.74;101734.74;26205900
2023-05-03 13:15:00;101865.21;101865.21;101781.09;101845.85;22260300
2023-05-03 13:00:00;101839.34;101932.94;101827.95;101908.13;24102400
2023-05-03 12:45:00;101672.17;101831.26;101672.17;101829.49;26662900
2023-05-03 12:30:00;101779.23;101843.98;101623.94;101671.72;33197400
2023-05-03 12:15:00;101724.54;101877.76;101702.87;101798.36;25333000
2023-05-03 12:00:00;101858.04;101963.50;101683.13;101771.29;33473700
2023-05-03 11:45:00;101757.44;101888.88;101673.48;101876.49;42134000
2023-05-03 11:30:00;101592.32;101795.38;101590.76;101693.63;42595800
2023-05-03 11:15:00;101567.89;101623.70;101439.17;101579.43;41177000
2023-05-03 11:00:00;101550.19;101648.15;101433.34;101527.46;44260500
2023-05-03 10:45:00;101771.81;101817.18;101484.16;101557.81;43651700
2023-05-03 10:30:00;102066.18;102066.18;101468.09;101775.84;61801200
2023-05-03 10:15:00;101759.19;102303.68;101753.50;102054.82;71599500
2023-05-03 10:00:00;101926.95;101933.34;101717.72;101782.64;31282000
2023-05-02 16:45:00;101955.19;101971.78;101897.51;101926.95;148310300
2023-05-02 16:30:00;101995.44;101995.44;101876.99;101941.92;48542100
2023-05-02 16:15:00;101944.42;102047.96;101846.55;101969.92;49287200
2023-05-02 16:00:00;101935.06;101969.65;101915.57;101931.46;39019800
2023-05-02 15:45:00;101924.46;101990.77;101907.32;101927.95;26997700
2023-05-02 15:30:00;101899.40;101979.66;101876.26;101943.54;28416700
2023-05-02 15:15:00;101830.17;101937.53;101802.36;101910.36;40144500
2023-05-02 15:00:00;101966.44;101966.44;101834.62;101837.39;27184100
2023-05-02 14:45:00;101926.52;101967.62;101894.27;101943.76;25969300
2023-05-02 14:30:00;101755.34;101948.13;101755.34;101948.13;33389000
2023-05-02 14:15:00;101906.18;101940.38;101811.64;101823.76;26730000
2023-05-02 14:00:00;101958.83;102041.39;101910.16;101910.16;31158500
2023-05-02 13:45:00;101984.42;102051.32;101900.33;101941.26;23777700
2023-05-02 13:30:00;101943.42;101992.91;101877.77;101992.91;21600300
2023-05-02 13:15:00;101983.36;102021.44;101912.87;101951.51;20771000
2023-05-02 13:00:00;101958.04;101987.58;101851.08;101979.68;26636400
2023-05-02 12:45:00;102020.13;102089.27;101938.74;101981.65;35897500
2023-05-02 12:30:00;101729.53;101966.77;101665.88;101966.77;23338100
2023-05-02 12:15:00;101928.04;101947.45;101569.48;101682.86;39556100
2023-05-02 12:00:00;102006.83;102057.95;101867.07;101936.59;33169600
2023-05-02 11:45:00;101886.19;102115.03;101858.44;102020.66;45432900
2023-05-02 11:30:00;101889.14;102017.27;101839.06;101874.53;48289700
2023-05-02 11:15:00;102145.37;102307.79;101854.02;101910.50;57808400
2023-05-02 11:00:00;102433.96;102433.96;101830.76;102072.27;75754100
2023-05-02 10:45:00;103134.76;103134.76;102350.29;102350.29;64773700
2023-05-02 10:30:00;103572.04;103625.87;103217.65;103268.70;55772700
2023-05-02 10:15:00;103850.05;103949.45;103523.60;103545.47;44888600
2023-05-02 10:00:00;104431.23;104446.78;103604.60;103858.56;46625500
2023-04-28 16:45:00;104009.60;104431.63;103963.66;104431.63;345753000
2023-04-28 16:30:00;104110.48;104110.48;103988.43;104023.11;52352200
2023-04-28 16:15:00;104109.97;104193.45;104108.10;104125.60;41991000
2023-04-28 16:00:00;104016.46;104100.84;103994.20;104099.66;41428300
2023-04-28 15:45:00;103935.25;104016.65;103897.07;103996.72;27337800
2023-04-28 15:30:00;104060.10;104070.06;103882.18;103933.27;38545300
2023-04-28 15:15:00;104104.25;104104.25;103966.17;104063.61;31616400
2023-04-28 15:00:00;104192.38;104217.64;104074.64;104074.64;27118700
2023-04-28 14:45:00;104259.97;104282.27;104157.98;104194.46;28867100
2023-04-28 14:30:00;104288.35;104371.05;104266.46;104266.46;24906500
2023-04-28 14:15:00;104253.08;104323.51;104216.69;104280.29;22623500
2023-04-28 14:00:00;104406.69;104406.69;104198.45;104253.22;28785000
2023-04-28 13:45:00;104262.12;104420.63;104262.12;104399.49;19402400
2023-04-28 13:30:00;104315.35;104427.63;104255.91;104255.91;28238800
2023-04-28 13:15:00;104040.19;104303.24;103947.89;104303.24;28715500
2023-04-28 13:00:00;103869.91;104008.16;103869.18;104008.16;24950000
2023-04-28 12:45:00;103983.35;104042.80;103840.10;103866.55;21130100
2023-04-28 12:30:00;103890.19;104090.89;103889.30;103952.12;30380000
2023-04-28 12:15:00;103397.78;103953.61;103397.78;103890.74;26662400
2023-04-28 12:00:00;103348.98;103494.34;103098.54;103395.31;35542100
2023-04-28 11:45:00;103783.77;103808.97;103381.43;103381.43;34907000
2023-04-28 11:30:00;103990.84;104010.06;103740.30;103783.51;44806800
2023-04-28 11:15:00;103080.65;104031.24;103080.65;103877.97;84703800
2023-04-28 11:00:00;102680.53;103060.29;102655.31;103057.06;35239800
2023-04-28 10:45:00;102507.61;102711.72;102448.52;102688.53;46245700
2023-04-28 10:30:00;102783.75;102783.75;102467.00;102528.64;49097000
2023-04-28 10:15:00;102729.56;102904.40;102534.63;102816.20;44356400
2023-04-28 10:00:00;102922.70;103215.21;102749.91;102825.38;46552200
2023-04-27 16:45:00;102798.74;102923.31;102701.43;102923.31;152466500
2023-04-27 16:30:00;102738.90;102891.96;102738.90;102806.22;41042300
2023-04-27 16:15:00;102697.55;102793.89;102651.29;102727.09;40102700
2023-04-27 16:00:00;102488.88;102703.51;102488.88;102703.51;33798300
2023-04-27 15:45:00;102652.14;102704.13;102500.43;102518.69;27533800
2023-04-27 15:30:00;102725.68;102744.58;102580.85;102656.09;26565200
2023-04-27 15:15:00;102725.79;102760.81;102644.33;102756.65;31916900
2023-04-27 15:00:00;102789.31;102836.91;102707.97;102717.06;35295200
2023-04-27 14:45:00;102510.93;102860.22;102510.93;102750.59;45845800
2023-04-27 14:30:00;102491.00;102540.87;102434.70;102479.35;20719100
2023-04-27 14:15:00;102487.92;102567.94;102417.03;102466.72;36803300
2023-04-27 14:00:00;102589.31;102603.40;102389.50;102415.79;31318800
2023-04-27 13:45:00;102482.31;102596.19;102461.36;102571.85;24529000
2023-04-27 13:30:00;102477.29;102501.27;102399.74;102463.75;32493900
2023-04-27 13:15:00;102303.13;102472.76;102268.57;102472.76;21239700
2023-04-27 13:00:00;102348.55;102365.96;102184.46;102347.84;38637600
2023-04-27 12:45:00;102552.62;102589.80;102372.52;102376.95;44265500
2023-04-27 12:30:00;102801.67;102830.45;102563.53;102563.53;25215200
2023-04-27 12:15:00;102779.60;102813.27;102669.97;102813.27;30422600
2023-04-27 12:00:00;102684.77;102876.65;102684.77;102811.45;26967800
2023-04-27 11:45:00;102728.08;102760.72;102620.16;102670.83;32241600
2023-04-27 11:30:00;103098.57;103109.07;102702.89;102734.01;36888200
2023-04-27 11:15:00;102996.87;103177.38;102935.31;103027.51;39380600
2023-04-27 11:00:00;102706.33;102915.99;102676.39;102915.99;44176400
2023-04-27 10:45:00;102302.72;102660.18;102302.72;102660.18;42712000
2023-04-27 10:30:00;102723.30;102734.21;102304.29;102309.66;68941600
2023-04-27 10:15:00;102184.89;102683.13;101975.35;102683.13;60033000
2023-04-27 10:00:00;102309.98;102380.62;102109.57;102263.08;41414300
2023-04-26 16:45:00;102372.65;102405.41;102312.10;102312.10;129327800
2023-04-26 16:30:00;102547.41;102596.58;102371.93;102386.04;51271500
2023-04-26 16:15:00;102664.05;102664.05;102498.55;102521.19;42822600
2023-04-26 16:00:00;102572.27;102672.91;102570.91;102672.91;32036400
2023-04-26 15:45:00;102341.48;102630.70;102341.48;102580.42;37924800
2023-04-26 15:30:00;102520.14;102523.09;102311.67;102311.67;30882500
2023-04-26 15:15:00;102447.39;102530.71;102385.07;102517.47;23075400
2023-04-26 15:00:00;102413.06;102421.29;102233.43;102421.18;32891800
2023-04-26 14:45:00;102844.09;102868.59;102419.47;102419.47;44036800
2023-04-26 14:30:00;102801.05;102869.82;102761.78;102862.13;31683300
2023-04-26 14:15:00;102922.63;102944.28;102766.99;102794.75;26184200
2023-04-26 14:00:00;103044.92;103052.51;102921.17;102921.17;14047100
2023-04-26 13:45:00;102981.65;103076.24;102936.73;103025.03;16349700
2023-04-26 13:30:00;103015.94;103062.81;102950.36;102983.85;16858600
2023-04-26 13:15:00;102821.69;103003.97;102821.69;103000.90;18041500
2023-04-26 13:00:00;102912.35;102988.24;102801.63;102822.64;29949600
2023-04-26 12:45:00;102876.65;102965.28;102848.57;102881.46;17621300
2023-04-26 12:30:00;103037.89;103066.61;102835.40;102907.10;26301100
2023-04-26 12:15:00;102922.09;103016.58;102852.34;103016.58;29427800
2023-04-26 12:00:00;102914.04;103017.65;102905.57;102933.44;24423800
2023-04-26 11:45:00;102954.09;103015.65;102854.43;102915.92;30229100
2023-04-26 11:30:00;102695.21;102994.64;102695.21;102978.74;32487300
2023-04-26 11:15:00;102884.80;102920.87;102531.97;102721.86;40992500
2023-04-26 11:00:00;102838.13;102892.33;102694.29;102892.33;43935700
2023-04-26 10:45:00;103054.10;103078.25;102807.99;102807.99;37488200
2023-04-26 10:30:00;103349.60;103349.60;103044.51;103075.57;49790400
2023-04-26 10:15:00;103529.29;103529.29;103215.07;103337.17;43506700
2023-04-26 10:00:00;103220.09;103667.52;103209.05;103582.48;59969000
2023-04-25 16:45:00;103174.79;103265.85;103094.28;103220.09;137418900
2023-04-25 16:30:00;103017.74;103209.99;103017.74;103157.62;45498500
2023-04-25 16:15:00;102980.06;103144.82;102980.06;103014.32;49459500
2023-04-25 16:00:00;102947.34;102996.70;102927.28;102989.36;28132400
2023-04-25 15:45:00;102841.94;102949.03;102839.47;102925.82;32749000
2023-04-25 15:30:00;102910.10;102929.27;102784.55;102862.02;33185500
2023-04-25 15:15:00;102897.21;102931.27;102839.29;102887.75;29128500
2023-04-25 15:00:00;102822.02;102879.79;102781.42;102875.77;23609500
2023-04-25 14:45:00;102711.61;102914.55;102633.10;102819.22;47861400
2023-04-25 14:30:00;102682.39;102781.16;102651.68;102721.67;27207200
2023-04-25 14:15:00;102785.56;102854.15;102697.01;102756.49;33075400
2023-04-25 14:00:00;103055.98;103206.13;102961.99;102961.99;27923200
2023-04-25 13:45:00;103074.42;103090.01;103004.81;103059.56;21425300
2023-04-25 13:30:00;103035.14;103177.49;103035.14;103082.54;29756100
2023-04-25 13:15:00;103024.68;103079.41;102982.33;103034.03;21204800
2023-04-25 13:00:00;103039.19;103094.83;102917.83;103012.30;18481600
2023-04-25 12:45:00;103015.70;103074.12;102872.08;103037.59;22325800
2023-04-25 12:30:00;103045.73;103148.63;103014.72;103044.17;21690900
2023-04-25 12:15:00;103074.14;103109.89;102960.44;103070.05;26699600
2023-04-25 12:00:00;102746.80;103088.39;102670.84;103067.00;25220800
2023-04-25 11:45:00;102752.23;102804.23;102686.37;102781.77;40993300
2023-04-25 11:30:00;102715.87;102931.96;102715.87;102858.16;37877100
2023-04-25 11:15:00;102846.25;103038.51;102778.76;102778.76;34923200
2023-04-25 11:00:00;102900.97;103010.56;102778.17;102863.90;53648700
2023-04-25 10:45:00;103023.13;103051.41;102748.54;102874.90;50759800
2023-04-25 10:30:00;103128.43;103279.60;102868.11;102916.75;53386000
2023-04-25 10:15:00;103379.82;103476.25;103197.82;103197.82;54797800
2023-04-25 10:00:00;103946.58;103946.58;103345.66;103345.66;59866900
2023-04-24 16:45:00;103835.54;103946.58;103819.64;103946.58;162672700
2023-04-24 16:30:00;103834.95;103871.01;103769.17;103823.32;42729000
2023-04-24 16:15:00;103826.60;103946.83;103811.12;103822.78;45463000
2023-04-24 16:00:00;103832.92;103911.46;103810.99;103810.99;30987100
2023-04-24 15:45:00;103840.97;103872.85;103821.29;103830.49;26853600
2023-04-24 15:30:00;103961.66;103961.66;103816.25;103837.66;32212500
2023-04-24 15:15:00;103920.05;103982.06;103839.49;103939.64;22178500
2023-04-24 15:00:00;103905.00;103960.67;103903.76;103908.91;16014600
2023-04-24 14:45:00;103925.63;104075.97;103912.01;103916.00;44799900
2023-04-24 14:30:00;103970.96;104060.91;103917.61;103924.53;25836400
2023-04-24 14:15:00;104000.49;104060.10;103956.88;103991.76;26376800
2023-04-24 14:00:00;103934.94;104048.36;103934.94;104020.26;24885400
2023-04-24 13:45:00;103925.66;104034.42;103896.76;103950.34;14869900
2023-04-24 13:30:00;103946.83;103972.47;103867.73;103932.98;19309200
2023-04-24 13:15:00;104108.78;104159.71;103935.05;103935.05;22036800
2023-04-24 13:00:00;104130.72;104172.86;104046.86;104124.80;30601900
2023-04-24 12:45:00;104222.38;104309.55;104128.48;104128.48;20312900
2023-04-24 12:30:00;104097.65;104238.86;104083.67;104238.86;25674000
2023-04-24 12:15:00;104043.57;104083.70;103986.10;104072.54;18429100
2023-04-24 12:00:00;104060.20;104103.71;103928.29;104025.76;38293800
2023-04-24 11:45:00;104217.56;104305.04;104047.95;104047.95;34128000
2023-04-24 11:30:00;104375.65;104385.63;104119.76;104268.41;41099600
2023-04-24 11:15:00;104598.11;104650.65;104298.42;104349.33;38169900
2023-04-24 11:00:00;104125.06;104821.97;104125.06;104726.33;62434500
2023-04-24 10:45:00;103441.06;104219.01;103322.42;104156.24;51799800
2023-04-24 10:30:00;103547.33;103547.33;103247.04;103400.62;65373500
2023-04-24 10:15:00;103962.06;104072.25;103544.10;103558.17;46750400
2023-04-24 10:00:00;104366.82;104371.99;103455.68;103926.43;64193400
2023-04-20 16:45:00;104265.50;104366.82;104234.48;104366.82;249835500
2023-04-20 16:30:00;104172.56;104277.06;104156.55;104277.06;45223200
2023-04-20 16:15:00;104209.37;104386.36;104179.43;104179.43;38831700
2023-04-20 16:00:00;104320.56;104348.48;104175.65;104198.98;26148000
2023-04-20 15:45:00;104181.93;104342.35;104174.43;104293.44;39080900
2023-04-20 15:30:00;104171.13;104220.96;104066.70;104166.39;29118000
2023-04-20 15:15:00;104158.05;104224.33;104106.66;104192.25;38235200
2023-04-20 15:00:00;104498.23;104498.23;104234.03;104234.03;27892400
2023-04-20 14:45:00;104557.01;104615.18;104443.17;104482.10;45786800
2023-04-20 14:30:00;104411.63;104610.93;104411.63;104556.27;32900000
2023-04-20 14:15:00;104331.19;104497.65;104305.22;104415.54;43569600
2023-04-20 14:00:00;104361.17;104422.24;104321.26;104340.97;25328700
2023-04-20 13:45:00;104322.18;104377.85;104281.89;104354.49;30246600
2023-04-20 13:30:00;104190.69;104343.74;104149.73;104343.74;22599100
2023-04-20 13:15:00;104187.80;104248.67;104170.36;104180.77;18600600
2023-04-20 13:00:00;104197.70;104315.06;104182.87;104216.53;26813800
2023-04-20 12:45:00;104097.17;104234.33;104086.77;104193.69;27329900
2023-04-20 12:30:00;104224.85;104263.84;104104.41;104104.41;30479100
2023-04-20 12:15:00;104084.10;104294.43;104065.13;104207.97;25384300
2023-04-20 12:00:00;104223.51;104297.12;103966.27;104059.69;28082100
2023-04-20 11:45:00;104185.71;104373.25;104170.93;104238.09;40250100
2023-04-20 11:30:00;104061.99;104323.04;104061.99;104116.78;30337600
2023-04-20 11:15:00;104475.97;104537.80;104024.66;104139.48;35852300
2023-04-20 11:00:00;103792.77;104551.53;103792.77;104551.53;54739700
2023-04-20 10:45:00;104020.29;104159.51;103795.85;103795.85;46127900
2023-04-20 10:30:00;103643.82;104088.59;103575.55;104033.02;70673400
2023-04-20 10:15:00;103494.50;103626.01;103086.98;103582.71;57109300
2023-04-20 10:00:00;103913.47;104000.95;103289.05;103515.59;51660600
2023-04-19 16:45:00;103862.73;103934.25;103812.30;103912.94;153798200
2023-04-19 16:30:00;103826.75;103927.29;103809.57;103863.18;43972900
2023-04-19 16:15:00;104020.34;104043.02;103840.75;103840.75;45692000
2023-04-19 16:00:00;103817.08;104051.21;103787.59;104015.38;43424200
2023-04-19 15:45:00;103802.00;103803.15;103603.70;103785.54;45285000
2023-04-19 15:30:00;103849.99;103854.71;103702.22;103768.32;45619400
2023-04-19 15:15:00;104185.62;104198.17;103836.01;103836.01;38851600
2023-04-19 15:00:00;104210.24;104319.84;104095.42;104173.94;28061900
2023-04-19 14:45:00;104250.55;104250.55;104134.63;104200.48;26586200
2023-04-19 14:30:00;104325.94;104353.52;104243.78;104254.26;29824400
2023-04-19 14:15:00;104361.45;104361.45;104171.18;104297.48;30072700
2023-04-19 14:00:00;104375.35;104482.70;104322.08;104368.67;27843700
2023-04-19 13:45:00;104350.45;104387.64;104317.73;104386.61;27074900
2023-04-19 13:30:00;104235.71;104406.70;104143.13;104384.20;38313700
2023-04-19 13:15:00;104312.39;104319.98;104169.51;104245.53;34937600
2023-04-19 13:00:00;104214.49;104371.35;104174.68;104308.92;33874300
2023-04-19 12:45:00;104388.88;104436.76;104259.21;104259.21;33458000
2023-04-19 12:30:00;104572.50;104613.36;104425.50;104425.50;30897000
2023-04-19 12:15:00;104434.27;104570.81;104413.51;104558.45;27524700
2023-04-19 12:00:00;104612.82;104612.82;104339.83;104391.23;31942100
2023-04-19 11:45:00;104357.10;104678.94;104357.10;104604.82;35543000
2023-04-19 11:30:00;104467.54;104559.46;104342.62;104342.62;35603200
2023-04-19 11:15:00;104534.96;104560.56;104289.74;104456.61;47385100
2023-04-19 11:00:00;104162.57;104571.34;104159.13;104571.34;60326200
2023-04-19 10:45:00;104195.72;104431.48;104002.75;104190.34;60756000
2023-04-19 10:30:00;104767.33;104767.33;104042.48;104258.34;80470000
2023-04-19 10:15:00;104826.07;104962.08;104539.17;104802.52;69788500
2023-04-19 10:00:00;106148.97;106148.97;104952.95;104962.79;64999000
2023-04-18 16:45:00;106029.04;106165.77;105975.22;106163.23;136993100
2023-04-18 16:30:00;106066.18;106124.42;106013.74;106025.02;41699800
2023-04-18 16:15:00;106321.14;106328.56;106071.19;106084.59;43021700
2023-04-18 16:00:00;105998.84;106424.54;105953.04;106286.42;71870000
2023-04-18 15:45:00;105857.02;106035.97;105738.95;106016.83;33032100
2023-04-18 15:30:00;105837.60;105847.35;105727.89;105847.35;28647700
2023-04-18 15:15:00;105797.98;105876.88;105764.86;105829.46;31609400
2023-04-18 15:00:00;105869.26;105869.26;105688.64;105818.90;44094100
2023-04-18 14:45:00;106033.55;106058.00;105933.63;105933.63;27679800
2023-04-18 14:30:00;106124.39;106157.78;106017.69;106043.47;22460300
2023-04-18 14:15:00;106092.99;106219.27;106030.59;106169.26;30055700
2023-04-18 14:00:00;105989.17;106094.53;105981.06;106085.44;19660300
2023-04-18 13:45:00;106122.66;106224.20;105991.91;105991.91;28766500
2023-04-18 13:30:00;106194.64;106254.48;106122.13;106141.08;23477800
2023-04-18 13:15:00;106157.33;106221.90;106157.33;106190.00;29738100
2023-04-18 13:00:00;106063.98;106166.56;106050.90;106155.65;17556700
2023-04-18 12:45:00;106105.87;106179.01;105979.96;106056.29;25410600
2023-04-18 12:30:00;106279.43;106279.43;106042.88;106087.62;27106900
2023-04-18 12:15:00;106145.27;106289.38;106108.63;106274.68;21136100
2023-04-18 12:00:00;106379.53;106379.53;106141.26;106141.26;37051700
2023-04-18 11:45:00;106204.52;106474.75;106170.45;106462.09;43111400
2023-04-18 11:30:00;105939.96;106171.79;105919.27;106171.79;28831900
2023-04-18 11:15:00;105884.09;106145.39;105884.09;105983.36;28745100
2023-04-18 11:00:00;106067.86;106067.86;105702.20;105812.04;51563400
2023-04-18 10:45:00;105771.27;106211.48;105771.27;106096.68;62722000
2023-04-18 10:30:00;105450.60;105690.61;105121.74;105690.61;63259100
2023-04-18 10:15:00;105832.11;105833.38;105345.22;105403.53;60183200
2023-04-18 10:00:00;106022.52;106418.85;105850.47;105880.77;54087600
2023-04-17 16:45:00;105900.39;106015.67;105791.57;106015.67;207506800
2023-04-17 16:30:00;105966.91;105988.23;105881.22;105908.04;33511800
2023-04-17 16:15:00;105802.53;105950.28;105802.53;105950.28;32667700
2023-04-17 16:00:00;105701.05;105810.34;105701.05;105810.34;28609200
2023-04-17 15:45:00;105816.90;105822.75;105744.26;105744.26;22996600
2023-04-17 15:30:00;105832.82;105908.16;105753.72;105845.68;25470000
2023-04-17 15:15:00;105849.21;105867.84;105654.47;105846.25;32714000
2023-04-17 15:00:00;105888.22;105888.22;105756.17;105791.15;25367400
2023-04-17 14:45:00;105892.83;105938.86;105846.15;105886.40;26836500
2023-04-17 14:30:00;105793.86;105886.92;105789.91;105883.17;20608200
2023-04-17 14:15:00;105731.53;105795.56;105728.48;105765.88;23055600
2023-04-17 14:00:00;105738.68;105787.41;105622.91;105729.44;29078900
2023-04-17 13:45:00;105820.74;105898.83;105703.04;105741.19;21355700
2023-04-17 13:30:00;105949.30;105984.27;105826.40;105826.40;14917900
2023-04-17 13:15:00;105863.30;105986.92;105804.68;105940.54;22522500
2023-04-17 13:00:00;105950.94;105979.80;105853.93;105856.67;18884600
2023-04-17 12:45:00;105939.98;106100.29;105921.28;105959.66;23313400
2023-04-17 12:30:00;105863.12;105960.24;105863.12;105936.69;20095700
2023-04-17 12:15:00;105994.64;106062.46;105900.29;105925.41;23889700
2023-04-17 12:00:00;106088.13;106122.35;105959.53;106005.01;21121500
2023-04-17 11:45:00;106027.26;106164.27;105946.75;106130.71;30944300
2023-04-17 11:30:00;106265.66;106315.72;105918.93;106053.77;40249200
2023-04-17 11:15:00;106453.95;106517.92;106192.94;106254.61;36243000
2023-04-17 11:00:00;106576.55;106609.65;106375.93;106401.98;50638200
2023-04-17 10:45:00;106442.77;106650.57;106334.42;106557.69;43813200
2023-04-17 10:30:00;106513.89;106688.57;106232.14;106556.66;55505000
2023-04-17 10:15:00;106652.46;106829.81;106066.80;106513.20;56545700
2023-04-17 10:00:00;106279.37;106666.15;106278.20;106623.08;38066800
2023-04-14 16:45:00;106031.57;106279.37;106031.57;106279.37;136416100
2023-04-14 16:30:00;106077.55;106097.30;105952.84;106037.00;42972000
2023-04-14 16:15:00;105988.33;106170.23;105853.99;106093.46;46908600
2023-04-14 16:00:00;106178.69;106197.39;106012.34;106012.34;28062900
2023-04-14 15:45:00;106300.65;106300.65;106178.43;106191.49;25605100
2023-04-14 15:30:00;106281.44;106356.38;106202.62;106305.23;31608000
2023-04-14 15:15:00;106178.10;106336.93;106178.10;106272.10;24600300
2023-04-14 15:00:00;106135.17;106285.93;106135.17;106181.61;21472500
2023-04-14 14:45:00;106183.12;106242.36;106146.38;106152.70;23649300
2023-04-14 14:30:00;106419.56;106419.56;106172.13;106193.60;31274900
2023-04-14 14:15:00;106545.76;106553.96;106397.83;106415.09;29927300
2023-04-14 14:00:00;106434.16;106700.62;106434.16;106576.70;39783600
2023-04-14 13:45:00;106267.38;106376.85;106244.16;106364.52;25844500
2023-04-14 13:30:00;106384.51;106408.48;106202.37;106292.77;29433600
2023-04-14 13:15:00;106167.34;106468.34;106158.33;106387.93;29615300
2023-04-14 13:00:00;106069.78;106143.73;105985.69;106132.85;33264700
2023-04-14 12:45:00;106103.44;106113.38;105911.89;106049.68;26019500
2023-04-14 12:30:00;105891.23;106099.07;105878.02;106064.59;24626300
2023-04-14 12:15:00;105781.80;105911.88;105745.91;105894.01;16524900
2023-04-14 12:00:00;105931.80;105957.90;105782.05;105791.44;22612900
2023-04-14 11:45:00;106102.75;106140.45;105931.55;105962.73;31547000
2023-04-14 11:30:00;106044.13;106068.94;105693.49;106068.94;49608000
2023-04-14 11:15:00;106156.79;106230.89;105908.69;106015.04;38900300
2023-04-14 11:00:00;106335.90;106335.90;105850.67;106091.28;91111300
2023-04-14 10:45:00;105896.50;106422.42;105885.62;106422.42;61012700
2023-04-14 10:30:00;104945.74;105892.14;104934.09;105892.14;76132200
2023-04-14 10:15:00;105322.82;105519.74;104961.89;104961.89;60545800
2023-04-14 10:00:00;106457.58;106457.58;105328.02;105328.02;54753100
2023-04-13 16:45:00;106317.89;106466.05;106317.89;106457.85;170651400
2023-04-13 16:30:00;106442.02;106442.02;106287.39;106337.32;44169300
2023-04-13 16:15:00;106425.41;106567.20;106387.12;106439.84;46288900
2023-04-13 16:00:00;106529.19;106539.37;106428.54;106428.54;36560000
2023-04-13 15:45:00;106604.42;106611.82;106531.62;106531.62;38188600
2023-04-13 15:30:00;106637.53;106637.53;106488.03;106625.86;34355400
2023-04-13 15:15:00;106657.75;106714.64;106564.48;106620.54;27141500
2023-04-13 15:00:00;106735.10;106735.10;106583.16;106658.06;31896600
2023-04-13 14:45:00;106614.31;106826.52;106576.55;106728.29;50323500
2023-04-13 14:30:00;106491.37;106656.04;106435.59;106656.04;30205100
2023-04-13 14:15:00;106468.23;106577.79;106428.18;106510.19;26427700
2023-04-13 14:00:00;106385.90;106499.73;106365.81;106455.34;21262100
2023-04-13 13:45:00;106387.13;106488.26;106363.25;106400.16;24023300
2023-04-13 13:30:00;106282.36;106364.14;106232.19;106364.14;21655800
2023-04-13 13:15:00;106464.63;106510.21;106219.71;106256.70;37542900
2023-04-13 13:00:00;106584.70;106584.70;106415.80;106505.98;23797700
2023-04-13 12:45:00;106483.23;106592.14;106464.89;106572.04;36794800
2023-04-13 12:30:00;106476.06;106597.84;106476.06;106526.16;18265500
2023-04-13 12:15:00;106555.25;106618.69;106476.80;106487.54;28640400
2023-04-13 12:00:00;106456.25;106555.28;106324.29;106503.88;34283200
2023-04-13 11:45:00;106525.17;106582.69;106406.33;106465.11;35043300
2023-04-13 11:30:00;106626.59;106717.52;106471.56;106567.70;45870800
2023-04-13 11:15:00;106842.56;106919.68;106639.98;106639.98;46523100
2023-04-13 11:00:00;106802.19;106891.65;106638.24;106808.43;43663200
2023-04-13 10:45:00;106837.10;107015.63;106794.88;106817.45;57775100
2023-04-13 10:30:00;106350.79;106920.27;106350.79;106803.91;78074600
2023-04-13 10:15:00;106569.03;106569.03;106274.82;106433.48;74233400
2023-04-13 10:00:00;106889.71;107037.28;106444.71;106492.43;55729500
2023-04-12 16:45:00;107047.50;107102.46;106889.71;106889.71;160403200
2023-04-12 16:30:00;107122.65;107180.65;106917.66;107025.79;79557300
2023-04-12 16:15:00;107569.16;107569.16;107117.87;107156.11;71956100
2023-04-12 16:00:00;107836.62;107873.11;107465.54;107591.21;62465500
2023-04-12 15:45:00;107888.70;107921.70;107698.15;107838.98;48779300
2023-04-12 15:30:00;107818.26;107948.31;107791.74;107875.75;50325500
2023-04-12 15:15:00;107841.22;108028.20;107766.06;107786.87;56178300
2023-04-12 15:00:00;107763.42;107860.56;107620.96;107811.94;47712400
2023-04-12 14:45:00;107845.88;107902.89;107731.10;107766.65;43222100
2023-04-12 14:30:00;108255.68;108255.68;107838.22;107855.72;59245200
2023-04-12 14:15:00;107978.00;108277.02;107948.58;108205.25;72076300
2023-04-12 14:00:00;107527.35;108087.64;107527.35;107976.01;75464400
2023-04-12 13:45:00;107176.63;107527.79;107114.48;107527.79;49415400
2023-04-12 13:30:00;107151.45;107200.54;107054.12;107200.54;32223400
2023-04-12 13:15:00;107041.08;107141.92;106997.77;107126.58;31926900
2023-04-12 13:00:00;106917.57;107138.28;106917.57;107044.96;35418100
2023-04-12 12:45:00;106982.42;107041.27;106767.94;106876.47;38631300
2023-04-12 12:30:00;106739.14;106963.68;106674.43;106963.68;46583000
2023-04-12 12:15:00;106410.31;106706.80;106402.63;106706.80;47566100
